step|id|lat|lon|g|h|name
45|1400747771|41.3803579|2.1742259|1.0515129|829.9857449|
46|431107481|41.3803111|2.1741671|1.0586648|829.9789058|
47|1400747772|41.3803612|2.1741235|1.0653181|829.9785042|
48|546682728|41.3803462|2.1740870|1.0687903|829.9750325|
49|546682734|41.3803100|2.1740101|1.0763645|829.9674650|
50|546558625|41.3810823|2.1733440|1.1786545|829.9617165|
51|544807068|41.3810422|2.1732679|1.1864130|829.9539923|
52|344992878|41.3810308|2.1732403|1.1890416|829.9513640|
53|1400539560|41.3810166|2.1732131|1.1918062|829.9486105|
54|1400723028|41.3810088|2.1731975|1.1933703|829.9470502|
55|1400723027|41.3809787|2.1732219|1.1972877|829.9471608|
56|1400539559|41.3809305|2.1732289|1.2026791|829.9450135|
57|30227095|41.3804816|2.1730459|1.2548774|829.9070265|
58|30227094|41.3803757|2.1730099|1.2670300|829.8985850|
59|30227092|41.3800371|2.1728501|1.3069716|829.8683555|
60|30227091|41.3799062|2.1727637|1.3232143|829.8548844|
61|30227040|41.3796921|2.1726155|1.3500407|829.8323523|
62|30227089|41.3796068|2.1725536|1.3608406|829.8231683|
63|30227038|41.3792305|2.1722337|1.4104713|829.7792592|
64|30227037|41.3791057|2.1720943|1.4285780|829.7622826|
65|30227086|41.3786967|2.1716495|1.4872775|829.7075196|
66|30884353|41.3786116|2.1715430|1.5002583|829.6951139|
67|30227049|41.3781986|2.1711302|1.5576626|829.6424507|
68|30227085|41.3778221|2.1707100|1.6122692|829.5912609|
69|96427899|41.3778145|2.1705285|1.6274366|829.5776853|
70|96430428|41.3778977|2.1705213|1.6367075|829.5817442|
71|779227748|41.3779678|2.1704790|1.6452641|829.5825375|
72|96430429|41.3780442|2.1703676|1.6578563|829.5786688|
73|746958923|41.3780668|2.1702640|1.6668582|829.5724034|
74|746958920|41.3780607|2.1701782|1.6740491|829.5658480|
75|746958926|41.3780104|2.1701111|1.6819629|829.5582143|
76|746958922|41.3779480|2.1700736|1.6895743|829.5520601|
77|746958930|41.3778776|2.1700709|1.6974057|829.5479881|
78|779227747|41.3777810|2.1701246|1.7090441|829.5465619|
79|824497183|41.3782279|2.1696112|1.7746517|829.5339545|
80|824497180|41.3783495|2.1694602|1.7931330|829.5297056|
81|96443293|41.3782769|2.1693631|1.8045700|829.5186692|
82|30647905|41.3778358|2.1688286|1.8708618|829.4556346|
83|96444031|41.3780104|2.1685754|1.8995541|829.4468965|
84|30647904|41.3782511|2.1682366|1.9384828|829.4355953|
85|30238278|41.3774931|2.1673026|2.0532747|829.3261490|
86|30238381|41.3771201|2.1668878|2.1072940|829.2755402|
87|96448467|41.3765448|2.1663040|2.1876992|829.2015406|
88|89184175|41.3763794|2.1661411|2.2105684|829.1806241|
89|1043786385|41.3766911|2.1657417|2.2586502|829.1688383|
90|30246674|41.3769173|2.1654380|2.2943541|829.1592829|
91|1043786348|41.3768636|2.1653765|2.3022272|829.1518675|
92|1349448332|41.3767767|2.1652542|2.3162808|829.1382165|
93|30246673|41.3760560|2.1643280|2.4276113|829.0313880|
94|1092685773|41.3752980|2.1632763|2.5492862|828.9134082|
95|30246672|41.3752982|2.1631122|2.5629788|828.9015241|
96|1092685802|41.3752437|2.1630618|2.5703551|828.8948692|
97|1092685685|41.3751448|2.1630582|2.5813564|828.8891616|
98|1092685716|41.3750819|2.1630594|2.5883513|828.8857846|
99|540056274|41.3750862|2.1625210|2.6332782|828.8469942|
100|1092685728|41.3750900|2.1612047|2.7431117|828.7517913|
101|1532752076|41.3750898|2.1609862|2.7613435|828.7359427|
102|1532752075|41.3750897|2.1608623|2.7716818|828.7269566|
103|540056273|41.3750892|2.1603032|2.8183334|828.6864045|
104|905811226|41.3750503|2.1588503|2.9396413|828.5789560|
105|905811223|41.3750498|2.1585556|2.9642313|828.5575694|
106|540056271|41.3750494|2.1582348|2.9909991|828.5342969|
107|903233288|41.3750494|2.1566108|3.1265065|828.4165989|
108|903233273|41.3750494|2.1563002|3.1524232|828.3940893|
109|540056269|41.3750494|2.1552651|3.2387925|828.3190756|
110|901550925|41.3750777|2.1543187|3.3178233|828.2520524|
111|901550927|41.3750510|2.1540136|3.3434535|828.2284713|
112|899314398|41.3751161|2.1521353|3.5003469|828.0959532|
113|899314389|41.3751335|2.1517923|3.5290323|828.0720588|
114|771231914|41.3751726|2.1501092|3.6695382|827.9522624|
115|1534557576|41.3752150|2.1498918|3.6882808|827.9388491|
116|540056263|41.3752236|2.1498474|3.6921070|827.9361065|
117|540056265|41.3752803|2.1497823|3.7004290|827.9345168|
118|1534557590|41.3753709|2.1496289|3.7167178|827.9283994|
119|540056266|41.3753881|2.1495997|3.7198152|827.9272324|
120|540056267|41.3754821|2.1494478|3.7362437|827.9214116|
121|540056259|41.3755645|2.1491867|3.7598782|827.9070397|
122|1121909639|41.3756011|2.1489393|3.7809185|827.8911344|
123|540056261|41.3756098|2.1488562|3.7879195|827.8855938|
124|771231815|41.3756269|2.1487690|3.7954399|827.8802195|
125|771231836|41.3754884|2.1486062|3.8159752|827.8607849|
126|771231903|41.3753478|2.1484244|3.8377590|827.8398580|
127|771231899|41.3752606|2.1483247|3.8505348|827.8278248|
128|1193548738|41.3752137|2.1483183|3.8557771|827.8247741|
129|1193548732|41.3751593|2.1480925|3.8755652|827.8054142|
130|772095927|41.3751729|2.1473274|3.9394234|827.7507338|
131|178547786|41.3751893|2.1464965|4.0087780|827.6914426|
132|772096103|41.3752020|2.1459514|4.0542832|827.6526536|
133|30914423|41.3752068|2.1457538|4.0707797|827.6386035|
134|30686353|41.3752131|2.1451293|4.1228929|827.5937106|
135|30914310|41.3752179|2.1449007|4.1419748|827.5774153|
136|30914313|41.3751984|2.1440077|4.2165186|827.5116500|
137|30914370|41.3752134|2.1430120|4.2996169|827.4403514|
138|30307932|41.3752199|2.1425827|4.3354451|827.4096134|
139|30914440|41.3752288|2.1419907|4.3848517|827.3672233|
140|30625895|41.3752361|2.1415095|4.4250114|827.3327713|
141|178523526|41.3752528|2.1408527|4.4798465|827.2861200|
142|30294316|41.3752625|2.1404710|4.5117139|827.2590088|
143|178522246|41.3752766|2.1399174|4.5579330|827.2196905|
144|30294314|41.3752804|2.1397677|4.5704312|827.2090578|
145|30264417|41.3752991|2.1390333|4.6317450|827.1568999|
146|30294234|41.3753198|2.1383424|4.6894397|827.1080044|
147|30294197|41.3753219|2.1382710|4.6954019|827.1029493|
148|30625909|41.3753238|2.1379605|4.7213110|827.0805667|
149|30294326|41.3753456|2.1370549|4.7969133|827.0161853|
150|709125026|41.3753493|2.1367474|4.8225745|826.9941204|
151|30294498|41.3753556|2.1362343|4.8653933|826.9573101|
152|364992669|41.3753886|2.1355049|4.9263651|826.9063115|
153|539147476|41.3754012|2.1351219|4.9583534|826.8792722|
154|166211432|41.3753972|2.1350283|4.9661760|826.8722732|
155|622019285|41.3754062|2.1344079|5.0179519|826.8278445|
156|30294443|41.3754168|2.1336375|5.0822450|826.7726434|
157|539147470|41.3754184|2.1334759|5.0957301|826.7610301|
158|30294437|41.3754229|2.1326432|5.1652124|826.7009829|
159|535657125|41.3754585|2.1322815|5.1956512|826.6767599|
160|694837836|41.3754424|2.1314552|5.2646209|826.6160404|
161|530676956|41.3754563|2.1306210|5.3342438|826.5564085|
162|530676959|41.3754630|2.1304626|5.3474817|826.5453101|
163|530676957|41.3754677|2.1303604|5.3560252|826.5381703|
164|30294451|41.3754744|2.1297164|5.4097658|826.4919136|
165|30558573|41.3754810|2.1292234|5.4509083|826.4565849|
166|60591112|41.3755150|2.1272269|5.6175391|826.3139233|
167|30314636|41.3755233|2.1267068|5.6609460|826.2767301|
168|303636030|41.3755226|2.1262799|5.6965666|826.2457869|
169|708983971|41.3753567|2.1262722|5.7150250|826.2360564|
170|708983973|41.3752600|2.1260399|5.7371909|826.2138927|
171|708983974|41.3749461|2.1254498|5.7975456|826.1538172|
172|708983975|41.3745999|2.1247417|5.8680644|826.0834130|
173|700938101|41.3744729|2.1244394|5.8969727|826.0545062|
174|30237104|41.3741790|2.1238560|5.9556047|825.9960210|
175|30237103|41.3737289|2.1231796|6.0310393|825.9221662|
176|30237102|41.3733544|2.1226409|6.0923144|825.8624601|
177|30236928|41.3728934|2.1220191|6.1652508|825.7919552|
178|30236830|41.3726285|2.1217011|6.2048960|825.7542868|
179|30236815|41.3723709|2.1212977|6.2490949|825.7108392|
180|30236945|41.3721197|2.1209372|6.2901450|825.6708513|
181|30237020|41.3717718|2.1204137|6.3484951|825.6137160|
182|30237025|41.3715206|2.1200017|6.3927911|825.5699994|
183|30237055|41.3710311|2.1192807|6.4739228|825.4907364|
184|30237073|41.3705223|2.1185168|6.5591530|825.4073002|
185|30237101|41.3698202|2.1174697|6.6763267|825.2926730|
186|942080295|41.3693425|2.1167306|6.7577236|825.2127511|
187|30237100|41.3693666|2.1166752|6.7630671|825.2100722|
188|942080290|41.3693828|2.1166250|6.7676271|825.2073331|
189|942080299|41.3693767|2.1165714|6.7721510|825.2031150|
190|962356416|41.3693546|2.1165258|6.7766808|825.1985917|
191|942080291|41.3693264|2.1164963|6.7806673|825.1948968|
192|962258913|41.3692721|2.1164798|6.7868602|825.1907003|
193|1482469045|41.3692658|2.1160709|6.8209893|825.1607461|
194|463164968|41.3683606|2.1160314|6.9216969|825.1078473|Torrassa
195|463164970|41.3683496|2.1078115|7.6076416|824.5121340|Florida
196|463164971|41.3673721|2.1028770|8.0335282|824.1008669|Can Serra
197|463164972|41.3637132|2.1007573|8.4771717|823.7449876|Rambla Just Oliveras
198|1482469040|41.3636983|2.1007495|8.4789518|823.7435987|
199|955374323|41.3638468|2.1000152|8.5424186|823.6986528|
200|955374325|41.3639061|2.0998788|8.5555737|823.6920587|
201|955374297|41.3638468|2.0997424|8.5687288|823.6789037|
202|955374298|41.3637223|2.0990096|8.6314320|823.6189664|
203|955374299|41.3635762|2.0986576|8.6650010|823.5854015|
204|955374304|41.3633402|2.0980891|8.7192192|823.5311898|
205|955374282|41.3624981|2.0960198|8.9156671|823.3347983|
206|853199656|41.3624319|2.0958176|8.9340777|823.3164979|
207|441791368|41.3617778|2.0938134|9.1164716|823.1352194|
208|441791365|41.3617972|2.0937276|9.1239502|823.1300817|
209|441791363|41.3617907|2.0936504|9.1304335|823.1241335|
210|909915668|41.3621914|2.0933874|9.1801023|823.1272686|
211|909915670|41.3624169|2.0930977|9.2149344|823.1187779|
212|909915671|41.3624934|2.0928510|9.2372113|823.1051545|
213|909915672|41.3625256|2.0926042|9.2581172|823.0890724|
214|909915673|41.3625256|2.0923789|9.2769200|823.0727645|
215|909915675|41.3625417|2.0920785|9.3020542|823.0519120|
216|909915677|41.3625621|2.0917835|9.3267782|823.0316887|
217|909915679|41.3626464|2.0914777|9.3539662|823.0142212|
218|909915682|41.3627029|2.0913669|9.3651455|823.0093292|
219|695629945|41.3630169|2.0907509|9.4272902|822.9821281|
220|909915645|41.3635183|2.0897999|9.5242821|822.9410641|
221|909915686|41.3638583|2.0887794|9.6174623|822.8860422|
222|909915687|41.3641735|2.0874907|9.7305773|822.8102474|
223|516243395|41.3642404|2.0872171|9.7545917|822.7941559|
224|270343230|41.3641673|2.0871811|9.7632575|822.7875013|
225|516243513|41.3640967|2.0870945|9.7739280|822.7773238|
226|270343237|41.3640637|2.0870005|9.7825885|822.7686938|
227|509891636|41.3640562|2.0869101|9.7901788|822.7617370|
228|509891638|41.3612423|2.0865567|10.1044571|822.5803161|
229|509891640|41.3603726|2.0847371|10.2844962|822.4004659|
230|509891644|41.3599925|2.0842736|10.3417916|822.3458733|
231|509891645|41.3592581|2.0832951|10.4572816|822.2343892|
232|509891647|41.3588458|2.0820849|10.5682039|822.1239684|
233|509891776|41.3585378|2.0808283|10.6785319|822.0159644|
234|509891648|41.3583304|2.0799821|10.7528273|821.9432348|
235|278732759|41.3575594|2.0781572|10.9276083|821.7684603|
236|30627314|41.3570569|2.0769470|11.0430403|821.6530432|
237|30627321|41.3568701|2.0764749|11.0875830|821.6085297|
238|30627312|41.3567155|2.0756767|11.1563862|821.5421979|
239|509893761|41.3567691|2.0745814|11.2479984|821.4658966|
240|278732760|41.3567735|2.0744922|11.2554595|821.4596848|
241|278732761|41.3568121|2.0741489|11.2844323|821.4369781|
242|278732763|41.3569603|2.0737884|11.3187382|821.4190987|
243|278732764|41.3574177|2.0732734|11.3853294|821.4071709|
244|278732765|41.3577785|2.0729816|11.4322622|821.4060470|
245|278732766|41.3578365|2.0727842|11.4499550|821.3949769|
246|278733415|41.3576947|2.0729044|11.4686435|821.3958172|
247|278733414|41.3573533|2.0731962|11.5137462|821.3980163|
248|278733412|41.3570569|2.0732391|11.5468983|821.3846991|
249|278733411|41.3567863|2.0731619|11.5776698|821.3641209|
250|278722676|41.3566004|2.0729236|11.6063558|821.3365770|
251|516243233|41.3565725|2.0729312|11.6095223|821.3355814|
252|516243231|41.3565328|2.0729261|11.6139572|821.3330130|
253|278722675|41.3564969|2.0729032|11.6183831|821.3293670|
254|516243227|41.3564610|2.0728469|11.6245489|821.3233038|
255|516243226|41.3564498|2.0727960|11.6289760|821.3189998|
256|278722674|41.3564523|2.0727431|11.6334000|821.3153100|
257|510615571|41.3564285|2.0725633|11.6486384|821.3009797|
258|509849722|41.3564022|2.0724968|11.6549121|821.2947102|
259|278733477|41.3563014|2.0722738|11.6766390|821.2729879|
260|509843494|41.3562094|2.0720786|11.6958768|821.2537649|
261|278733476|41.3559373|2.0715308|11.7507032|821.1990473|
262|278733475|41.3558533|2.0713370|11.7693818|821.1803688|
263|278733474|41.3558256|2.0711009|11.7893272|821.1617480|
264|278733473|41.3560247|2.0706823|11.8306894|821.1424861|
265|509841840|41.3563116|2.0700357|11.8933816|821.1115923|
266|509808944|41.3563423|2.0697774|11.9152091|821.0946025|
267|1488980015|41.3566072|2.0691849|11.9727694|821.0664094|
268|278719379|41.3567383|2.0688915|12.0012683|821.0524456|
269|509810627|41.3567432|2.0688195|12.0073024|821.0475074|
270|278719378|41.3567625|2.0687295|12.0151147|821.0420651|
271|516243600|41.3568112|2.0686605|12.0230198|821.0397717|
272|1483524582|41.3568430|2.0686420|12.0268782|821.0401957|
273|1483524581|41.3568163|2.0684690|12.0416195|821.0261983|
274|1483524579|41.3567995|2.0681696|12.0666784|821.0036041|
275|510886824|41.3567423|2.0678989|12.0901503|820.9808471|
276|1483524575|41.3566830|2.0677529|12.1040056|820.9669964|
277|509880374|41.3567624|2.0677060|12.1136634|820.9680042|
278|1483524572|41.3565923|2.0673473|12.1490762|820.9326220|
279|1483485639|41.3563525|2.0667611|12.2047972|820.8769156|
280|1483485629|41.3562663|2.0665423|12.2254218|820.8563063|
281|1483485624|41.3561868|2.0663727|12.2421110|820.8396282|
282|530831316|41.3560126|2.0659379|12.2832474|820.7985123|
283|278723793|41.3559488|2.0657718|12.2988206|820.7829577|
284|530832019|41.3557599|2.0652999|12.3434586|820.7383425|
285|278723794|41.3556396|2.0649994|12.3718842|820.7099315|
286|278723795|41.3553348|2.0641749|12.4485948|820.6333794|
287|278723258|41.3550132|2.0632880|12.5308058|820.5513809|
288|516243759|41.3550485|2.0632093|12.5384580|820.5476437|
289|516243758|41.3550697|2.0631100|12.5470749|820.5416345|
290|278723259|41.3550873|2.0630090|12.5557292|820.5353027|
291|516243757|41.3550548|2.0628517|12.5693467|820.5221200|
292|278723260|41.3549782|2.0627438|12.5817425|820.5100665|
293|516243755|41.3548812|2.0626956|12.5932543|820.5012013|
294|416102567|41.3548044|2.0626651|12.6021654|820.4947368|
295|416102721|41.3547246|2.0625928|12.6128964|820.4850817|
296|416102722|41.3545631|2.0623926|12.6374263|820.4616432|
297|416102723|41.3542152|2.0614571|12.7245671|820.3746697|
298|416102724|41.3539704|2.0607790|12.7873719|820.3120354|
299|416102725|41.3534936|2.0595516|12.9027260|820.1967951|
300|416102726|41.3533003|2.0589508|12.9572860|820.1426087|
301|416102728|41.3530168|2.0577492|13.0624193|820.0399524|
302|416102840|41.3528751|2.0571741|13.1129420|819.9904867|
303|416102841|41.3526560|2.0563072|13.1892927|819.9156175|
304|416102844|41.3524112|2.0556463|13.2508080|819.8542271|
305|416102847|41.3520891|2.0550283|13.3136070|819.7916537|
306|416103184|41.3518120|2.0545992|13.3608537|819.7452422|
307|321824553|41.3513232|2.0539557|13.4372689|819.6715793|
308|510796669|41.3507506|2.0534532|13.5135134|819.6034714|
309|510796670|41.3505122|2.0532987|13.5429928|819.5790740|
310|637528100|41.3488275|2.0524275|13.7439431|819.4226354|
311|637528096|41.3469577|2.0514605|13.9669753|819.2490221|
312|510807965|41.3465078|2.0512264|14.0206833|819.2071481|
313|510808001|41.3455161|2.0507089|14.1391152|819.1147435|
314|243605687|41.3425286|2.0491702|14.4952797|818.8378761|
315|243605688|41.3423406|2.0490656|14.5179349|818.8198923|
316|243605689|41.3422440|2.0490227|14.5292576|818.8114369|
317|243605690|41.3421022|2.0489798|14.5454267|818.8004786|
318|243605692|41.3419991|2.0489197|14.5579407|818.7904183|
319|243603560|41.3418275|2.0487694|14.5807777|818.7700348|
320|243603561|41.3417584|2.0486770|14.5916653|818.7595191|
321|243603563|41.3416697|2.0486074|14.6031126|818.7495686|
322|243603564|41.3415594|2.0485690|14.6157894|818.7406807|
323|243603565|41.3414582|2.0485715|14.6270443|818.7352579|
324|243604222|41.3412645|2.0485420|14.6487231|818.7223965|
325|243599685|41.3408714|2.0484047|14.6939117|818.6906905|
326|243599683|41.3407167|2.0483274|14.7122843|818.6765287|
327|513651274|41.3404214|2.0481781|14.7474062|818.6493700|
328|513651234|41.3391925|2.0475922|14.8925445|818.5389180|
329|513651250|41.3388267|2.0473904|14.9365707|818.5040583|
330|243599682|41.3376944|2.0467997|15.0717906|818.3986166|
331|213350725|41.3363628|2.0461259|15.2301842|818.2761367|
332|213350826|41.3358279|2.0458169|15.2950164|818.2241634|
333|510825949|41.3355365|2.0456647|15.3298213|818.1970188|
334|213349432|41.3351725|2.0454672|15.3735263|818.1625776|
335|213351241|41.3347774|2.0453019|15.4195762|818.1287489|
336|213351243|41.3345196|2.0451731|15.4501930|818.1051596|
337|213345299|41.3340492|2.0446324|15.5192868|818.0399773|
338|1383170711|41.3338084|2.0443227|15.5565100|818.0042263|
339|1383170732|41.3337130|2.0441999|15.5712631|817.9900550|
340|213344471|41.3335846|2.0440211|15.5919201|817.9700023|
341|213344715|41.3331920|2.0434308|15.6577603|817.9055308|
342|213343211|41.3331533|2.0433278|15.6673767|817.8959297|
343|213343213|41.3331662|2.0431990|15.6782260|817.8873140|
344|213343214|41.3331598|2.0430960|15.6868553|817.8794996|
345|213343215|41.3331147|2.0429930|15.6968106|817.8695446|
346|213343197|41.3330341|2.0429491|15.7064935|817.8619067|
347|213343198|41.3329084|2.0429415|15.7204851|817.8544036|
348|213344064|41.3327667|2.0428471|15.7381029|817.8397285|
349|213340613|41.3325862|2.0426840|15.7623574|817.8179314|
350|825340727|41.3307662|2.0402602|16.0485609|817.5417053|
351|213339006|41.3299695|2.0391993|16.1738403|817.4207961|
352|213339133|41.3293056|2.0382380|16.2828934|817.3144456|
353|213339135|41.3290607|2.0378775|16.3234849|817.2747878|
354|213338049|41.3290092|2.0377917|16.3326565|817.2657245|
355|213338051|41.3290221|2.0376887|16.3413758|817.2589763|
356|213338052|41.3289898|2.0376115|16.3487550|817.2515976|
357|213338053|41.3289254|2.0375600|16.3571079|817.2443056|
358|213338054|41.3288287|2.0375428|16.3679560|817.2377124|
359|213338641|41.3287578|2.0374570|16.3786087|817.2275763|
360|213338642|41.3283131|2.0368733|16.4480395|817.1607009|
361|213337798|41.3275976|2.0360150|16.5551199|817.0589588|
362|472373209|41.3270277|2.0352504|16.6450754|816.9720554|
363|243497492|41.3249515|2.0324508|16.9736314|816.6544373|
364|885325424|41.3249754|2.0323681|16.9810310|816.6497667|
365|885325481|41.3249769|2.0322646|16.9896753|816.6423508|
366|472373201|41.3249360|2.0321409|17.0009617|816.6311273|
367|885325450|41.3248653|2.0320634|17.0111443|816.6216036|
368|885325358|41.3247520|2.0320348|17.0239670|816.6132678|
369|243497468|41.3246594|2.0320770|17.0348500|816.6112062|
370|1345686456|41.3241890|2.0314413|17.1093744|816.5391426|
371|728705287|41.3230573|2.0299119|17.2886691|816.3657688|
372|728705281|41.3223306|2.0289690|17.4014938|816.2572786|
373|1191312169|41.3213750|2.0276910|17.5520952|816.1118549|
374|1128828470|41.3210840|2.0273015|17.5979758|816.0675469|
375|211325472|41.3209644|2.0271415|17.6168276|816.0493425|
376|211323333|41.3202940|2.0262746|17.7207411|815.9494714|
377|211323467|41.3201328|2.0260171|17.7487361|815.9219025|
378|211321254|41.3200941|2.0258197|17.7657735|815.9054590|
379|211321900|41.3200604|2.0256853|17.7776064|815.8938572|
380|1109639608|41.3200121|2.0256424|17.7840624|815.8880790|
381|211321256|41.3199394|2.0256137|17.7924941|815.8819813|
382|211323072|41.3197976|2.0255622|17.8088376|815.8704125|
383|211320732|41.3195849|2.0253648|17.8376671|815.8443527|
384|409153751|41.3190897|2.0246892|17.9165043|815.7680269|
385|1131425396|41.3184148|2.0237684|18.0239529|815.6640010|
386|211320731|41.3179999|2.0232023|18.0900099|815.6000480|
387|211320730|41.3175879|2.0227236|18.1508131|815.5425893|
388|211319000|41.3171143|2.0222306|18.2176596|815.4806906|
389|1243858628|41.3171401|2.0221833|18.2225417|815.4786882|
390|1130841547|41.3171466|2.0221457|18.2257640|815.4763224|
391|211319001|41.3171528|2.0221102|18.2288078|815.4740922|
392|1130841546|41.3171453|2.0220527|18.2336818|815.4695106|
393|211319002|41.3171298|2.0220130|18.2374186|815.4657769|
394|1243858642|41.3170988|2.0219718|18.2422890|815.4610780|
395|1243858636|41.3170590|2.0219472|18.2471682|815.4570960|
396|211318992|41.3170143|2.0219423|18.2521554|815.4542709|
397|1243858624|41.3169721|2.0219580|18.2570276|815.4530769|
398|211318993|41.3169258|2.0220082|18.2636670|815.4541568|
399|607644344|41.3165900|2.0216452|18.3117636|815.4092942|
400|1134264293|41.3158088|2.0208817|18.4195204|815.3107963|
401|211317747|41.3156461|2.0207214|18.4420266|815.2901892|
402|243494580|41.3155782|2.0206469|18.4518102|815.2810382|
403|211317745|41.3155414|2.0206087|18.4569989|815.2762364|
404|1187722456|41.3143258|2.0193541|18.6280241|815.1181469|
405|211317743|41.3143117|2.0193395|18.6300103|815.1163098|
406|1512110626|41.3137660|2.0188063|18.7052770|815.0475171|
407|211317742|41.3135123|2.0185584|18.7402696|815.0155343|
408|1187334109|41.3134672|2.0185264|18.7459522|815.0107236|
409|211317741|41.3116198|2.0166987|19.0018824|814.7762010|
410|1094296689|41.3107865|2.0158370|19.1192089|814.6677149|
411|211317738|41.3093234|2.0143515|19.3238118|814.4792301|
412|211313493|41.3084062|2.0134172|19.4522308|814.3608516|
413|211313834|41.3082579|2.0131854|19.4776628|814.3358578|
414|211311627|41.3082596|2.0129138|19.5003493|814.3162598|
415|211311629|41.3082128|2.0128507|19.5077560|814.3091011|
416|211311630|41.3081225|2.0127305|19.5219553|814.2954007|
417|211311632|41.3080193|2.0126533|19.5351182|814.2841058|
418|211310729|41.3079154|2.0126308|19.5468232|814.2767382|
419|211305825|41.3067057|2.0114221|19.7150090|814.1223182|
420|211305827|41.3066735|2.0113191|19.7243277|814.1130724|
421|211305829|41.3066155|2.0112247|19.7345143|814.1030259|
422|1131453368|41.3065781|2.0105472|19.7912574|814.0518374|
423|246811978|41.3064795|2.0083141|19.9781066|813.8844846|
424|246811887|41.3064602|2.0079021|20.0125871|813.8535484|
425|246811844|41.3063570|2.0078335|20.0254135|813.8428761|
426|246171605|41.3062139|2.0077248|20.0437338|813.8270934|
427|246171606|41.3060398|2.0074330|20.0748601|813.7963238|
428|245944853|41.3057368|2.0069438|20.1278214|813.7441246|
429|246170791|41.3055787|2.0066609|20.1572740|813.7148837|
430|246170790|41.3054918|2.0064459|20.1776674|813.6944972|
431|246170789|41.3052919|2.0059996|20.2210705|813.6511011|
432|246171929|41.3050791|2.0057250|20.2540254|813.6194414|
433|245945624|41.3050082|2.0054331|20.2796508|813.5943628|
434|1298274511|41.3049433|2.0052167|20.2991141|813.5750894|
435|245945462|41.3046464|2.0042266|20.3881635|813.4869099|
436|246170882|41.3046216|2.0041242|20.3971506|813.4781162|
437|245437255|41.3044537|2.0035384|20.4495237|813.4263728|
438|1324546024|41.3041980|2.0022043|20.5645327|813.3155286|
439|245437253|41.3041386|2.0022260|20.5713818|813.3138212|
440|245437252|41.3040433|2.0016910|20.6173104|813.2697707|
441|245437251|41.3038651|2.0009053|20.6858673|813.2029663|
442|245437250|41.3037043|2.0000974|20.7556812|813.1355138|
443|245477367|41.3033898|1.9985066|20.8930888|813.0028147|
444|245437248|41.3033229|1.9982491|20.9158485|812.9804516|
445|245476449|41.3027194|1.9979027|20.9889273|812.9220016|
446|245478118|41.3029838|1.9972332|21.0521096|812.8880716|
