step|id|lat|lon|g|h|name
373|246811460|41.3082596|2.0054868|21.0780897|813.7778532|
374|1243851851|41.3082690|2.0054644|21.0802329|813.7767490|
375|246811459|41.3082853|2.0054447|21.0826809|813.7762217|
376|245479522|41.3079589|2.0044149|21.1760399|813.6835429|
377|245944895|41.3076066|2.0029526|21.3043095|813.5580844|
378|245485514|41.3074131|2.0021716|21.3730009|813.4907835|
379|245479521|41.3073761|2.0020117|21.3869763|813.4771491|
380|245485448|41.3071873|2.0013618|21.4451788|813.4196102|
381|1512110502|41.3068814|2.0003085|21.5395050|813.3263612|
382|245481057|41.3066541|1.9995258|21.6095979|813.2570693|
383|245438954|41.3064240|1.9987338|21.6805278|813.1869486|
384|245481482|41.3062008|1.9979653|21.7493504|813.1189126|
385|245481448|41.3059772|1.9971952|21.8183140|813.0507385|
386|245479285|41.3057445|1.9963942|21.8900500|812.9798219|
387|245479519|41.3056085|1.9959259|21.9319883|812.9383635|
388|287426869|41.3055024|1.9955780|21.9633518|812.9072841|
389|245440040|41.3053137|1.9949796|22.0175615|812.8534833|
390|245439311|41.3050985|1.9942494|22.0830812|812.7886654|
391|245439312|41.3060593|1.9937367|22.1981810|812.8046365|
392|245439512|41.3061771|1.9937508|22.2113327|812.8121727|
393|1305275658|41.3061411|1.9937204|22.2160731|812.8079789|
394|245439511|41.3061179|1.9936789|22.2203941|812.8036886|
395|1305275659|41.3061079|1.9936384|22.2239551|812.8002007|
396|245439510|41.3061078|1.9935868|22.2282652|812.7964559|
397|1305275649|41.3061198|1.9935412|22.2323011|812.7938151|
398|245439519|41.3061440|1.9935008|22.2366172|812.7922259|
399|1305275654|41.3061659|1.9934807|22.2395751|812.7919804|
400|245439518|41.3062029|1.9934650|22.2438932|812.7928890|
401|213146338|41.3058037|1.9921536|22.3620854|812.6757812|
402|213143591|41.3053369|1.9906202|22.5002875|812.5388476|
403|1305276224|41.3052992|1.9906158|22.5044956|812.5364435|
404|213144908|41.3052630|1.9905949|22.5088832|812.5329268|
405|1305276220|41.3052269|1.9905469|22.5145567|812.5274518|
406|213143590|41.3052111|1.9904978|22.5190185|812.5230200|
407|1305276221|41.3052108|1.9904235|22.5252248|812.5176194|
408|213144906|41.3052274|1.9903721|22.5298983|812.5148130|
409|1305276223|41.3052685|1.9903205|22.5361802|812.5133472|
410|213143588|41.3053101|1.9903012|22.5410788|812.5142497|
411|213142749|41.3051734|1.9902492|22.5568876|812.5029205|
412|213142747|41.3048730|1.9899114|22.6006132|812.4618270|
