step|id|lat|lon|g|h|name
268|420376551|41.2296802|1.7838267|39.7876871|793.3633327|
269|420376552|41.2286834|1.7821968|39.9633691|793.1898407|
270|46920562|41.2258914|1.7778583|40.4408911|792.7203050|
271|420433401|41.2239160|1.7746111|40.7901758|792.3752357|
272|46920551|41.2228643|1.7725598|40.9978021|792.1681736|
273|420433399|41.2217673|1.7689322|41.3248037|791.8444793|
274|504894368|41.2204310|1.7636046|41.7945143|791.3844029|
275|504894355|41.2200013|1.7614004|41.9849622|791.2009209|
276|46920545|41.2198824|1.7603587|42.0730866|791.1189001|
277|1300507865|41.2198442|1.7594596|42.1484065|791.0516992|
278|1300507870|41.2198529|1.7585627|42.2234289|790.9872736|
279|504894339|41.2199458|1.7567448|42.3758273|790.8608947|
280|504894340|41.2200972|1.7551684|42.5087464|790.7552641|
281|46920537|41.2201656|1.7537495|42.6276652|790.6564099|
282|504894329|41.2199610|1.7514788|42.8189422|790.4807039|
283|336906614|41.2187679|1.7453772|43.3462419|789.9727003|
284|1134704593|41.2186272|1.7436745|43.4895139|789.8416735|
285|46920525|41.2186572|1.7423987|43.5962750|789.7510614|
286|1134704682|41.2188198|1.7408363|43.7282002|789.6471285|
287|634581243|41.2193572|1.7378103|43.9882544|789.4582922|
288|46920511|41.2201420|1.7339657|44.3214455|789.2241439|
289|633689808|41.2202318|1.7330504|44.3986487|789.1629867|
290|632209935|41.2200820|1.7312392|44.5510485|789.0236662|Vilanova i la Geltrú
291|939097568|41.2179757|1.7233969|45.2475415|788.3389379|
292|46920492|41.2177806|1.7228865|45.2954282|788.2911289|
293|634581141|41.2174174|1.7221389|45.3698671|788.2167698|
294|634581137|41.2164907|1.7204292|45.5461295|788.0413402|
295|634581113|41.2139000|1.7165033|45.9829605|787.6126181|
296|46920484|41.2125629|1.7144151|46.2123426|787.3868644|
297|634581072|41.2101900|1.7107140|46.6191224|786.9865666|
298|46920461|41.2090482|1.7089291|46.8151155|786.7936590|
299|634581068|41.2087828|1.7082331|46.8803902|786.7284936|
300|1299717969|41.2085592|1.7075866|46.9399138|786.6692447|
301|634581067|41.2083799|1.7069070|47.0001595|786.6100801|
302|634581070|41.2082069|1.7057530|47.0985943|786.5169686|
303|46920444|41.2082485|1.7001136|47.5703765|786.1116115|
304|46920427|41.2082729|1.6978263|47.7617379|785.9476485|
305|634581063|41.2081687|1.6959327|47.9205687|785.8049531|
306|634581064|41.2079338|1.6939256|48.0904910|785.6467428|
307|634581065|41.2077006|1.6921429|48.2418599|785.5048499|
308|796751037|41.2054720|1.6820747|49.1198265|784.6524591|
309|796751049|41.2052925|1.6812348|49.1928706|784.5817137|
310|46920419|41.2041305|1.6756986|49.6737073|784.1165934|Cubelles
311|957147045|41.2034603|1.6727119|49.9344507|783.8632464|
312|957147044|41.2031583|1.6713483|50.0533700|783.7478040|
313|46920413|41.2009844|1.6614859|50.9131586|782.9134648|
314|367656942|41.1990102|1.6524164|51.7030716|782.1476515|
315|46920404|41.1976924|1.6463626|52.2303442|781.6365033|
316|1489169407|41.1959918|1.6388650|52.8855404|780.9996278|
317|1489169400|41.1951775|1.6347349|53.2427730|780.6557002|
318|46920389|41.1947853|1.6320800|53.4691519|780.4420051|Cunit
319|46920379|41.1934402|1.6167791|54.7581197|779.2621238|
320|1066621412|41.1923221|1.6042710|55.8120788|778.2968636|Segur de Calafell
321|46920376|41.1919269|1.6009738|56.0914491|778.0367956|
322|46920344|41.1905818|1.5866819|57.2966536|776.9304754|
323|540031213|41.1895766|1.5746488|58.3097369|776.0064761|
324|540031211|41.1895293|1.5740826|58.3574065|775.9630051|
325|46920333|41.1891956|1.5700311|58.6984538|775.6522304|Calafell
326|540031157|41.1888910|1.5664066|59.0036326|775.3738916|
327|540031155|41.1888613|1.5660485|59.0337795|775.3464154|
328|46920324|41.1885641|1.5624695|59.3350850|775.0717991|
329|46920312|41.1885752|1.5541793|60.0288044|774.4754126|
330|46920307|41.1885641|1.5436377|60.9109193|773.7159152|
331|46920293|41.1868143|1.5318587|61.9156116|772.7689757|
332|619499719|41.1865948|1.5297382|62.0947294|772.6039454|
333|892728793|41.1860233|1.5257439|62.4349685|772.2841270|Sant Vicenç de Calders
334|46920282|41.1854925|1.5221115|62.7446155|771.9926735|
335|619499715|41.1848822|1.5204277|62.9010123|771.8368759|
336|619499713|41.1840265|1.5192528|63.0378350|771.7037381|
337|619499710|41.1816448|1.5168082|63.3724835|771.3925588|
338|46920276|41.1791482|1.5135405|63.7621685|771.0156422|
339|46919904|41.1761217|1.5029476|64.7104474|770.0816061|
340|46919896|41.1729270|1.4908414|65.7841695|769.0291815|
341|46919508|41.1702857|1.4809356|66.6637764|768.1665262|
342|46919499|41.1668851|1.4687262|67.7534725|767.0950394|
343|795963086|41.1630108|1.4538166|69.0738069|765.8024957|
344|795962816|41.1629804|1.4536995|69.0841760|765.7923460|
345|46911473|41.1625492|1.4520401|69.2311302|765.6484940|
346|1066621668|41.1617003|1.4496470|69.4525885|765.4280968|
347|1066621666|41.1610853|1.4480482|69.6028888|765.2781231|
348|46911470|41.1602343|1.4461765|69.7859347|765.0950795|
349|46911466|41.1566173|1.4382133|70.5645210|764.3165009|
350|46911457|41.1522456|1.4286292|71.5026916|763.3783484|
351|46911448|41.1467911|1.4170544|72.6459796|762.2353033|
352|46911442|41.1439077|1.4104224|73.2872170|761.5941387|
353|271498120|41.1428518|1.4062594|73.6550559|761.2346838|Torredembarra
354|46911440|41.1421538|1.4026802|73.9646579|760.9376185|
355|46911436|41.1393337|1.3881075|75.2246277|759.7294754|
356|1308922868|41.1383049|1.3832900|75.6439648|759.3246062|
357|46911433|41.1377278|1.3800526|75.9225682|759.0590721|
358|1208534753|41.1367908|1.3752416|76.3387186|758.6599491|
359|1208534775|41.1367253|1.3748150|76.3751793|758.6255648|
360|46911424|41.1365621|1.3733190|76.5017702|758.5087914|Altafulla
361|1208534862|41.1364843|1.3721039|76.6038968|758.4170792|
362|1208534837|41.1364674|1.3714304|76.6603310|758.3677470|
363|1208534866|41.1364463|1.3701731|76.7656508|758.2762540|
364|46911418|41.1367254|1.3675939|76.9838660|758.1070326|
365|46911408|41.1375846|1.3607201|77.5673867|757.6627978|
366|46911399|41.1387705|1.3527967|78.2438977|757.1622224|
367|1088337416|41.1388544|1.3521468|78.2991160|757.1204111|
368|1088337462|41.1389071|1.3516098|78.3444661|757.0849111|
369|1088337559|41.1389344|1.3504669|78.4402238|757.0044912|
370|1088337543|41.1389069|1.3495196|78.5196122|756.9349615|
371|1088337614|41.1388153|1.3485636|78.6003157|756.8611316|
372|1088337394|41.1386725|1.3476082|78.6818842|756.7844078|
373|46911392|41.1384721|1.3466935|78.7616595|756.7072985|
374|46911385|41.1377278|1.3441084|78.9934263|756.4791632|
375|46911378|41.1352894|1.3364730|79.6879694|755.7915628|
376|46911324|41.1339855|1.3321107|80.0810226|755.4038439|
377|46911319|41.1323840|1.3272463|80.5256368|754.9630265|
378|1088337795|41.1318673|1.3252063|80.7058914|754.7870605|
379|1088337670|41.1315428|1.3235009|80.8532092|754.6461321|
380|46911310|41.1313598|1.3221113|80.9713569|754.5359810|
381|46911201|41.1308296|1.3156872|81.5126133|754.0449506|
382|46911193|41.1305994|1.3092415|82.0530680|753.5697169|
383|46911185|41.1303692|1.3052705|82.3866368|753.2719041|
384|46911175|41.1293333|1.2994579|82.8869086|752.7957834|
385|408186712|41.1277038|1.2956993|83.2501345|752.4326472|
386|46911169|41.1263092|1.2917695|83.6139869|752.0707713|
387|46911161|41.1248444|1.2876601|83.9947817|751.6919820|
388|46911154|41.1232375|1.2840048|84.3492798|751.3375319|
389|46911148|41.1220080|1.2808121|84.6496306|751.0379639|
390|822145092|41.1206530|1.2772390|84.9847165|750.7039098|
391|46911143|41.1206006|1.2771123|84.9968239|750.6918135|
392|46911136|41.1190705|1.2731441|85.3702409|750.3193604|
393|46911128|41.1179055|1.2700671|85.6587191|750.0317889|
394|46911123|41.1169389|1.2676352|85.8890543|749.8018626|
395|46911118|41.1159608|1.2646957|86.1582491|749.5349125|
396|46911111|41.1149617|1.2615040|86.4477879|749.2486869|
397|46911105|41.1139584|1.2586395|86.7124233|748.9856546|
398|1254685684|41.1130562|1.2566063|86.9101024|748.7879925|
399|46911089|41.1127136|1.2558342|86.9851704|748.7129310|
400|1030655370|41.1124137|1.2552533|87.0441653|748.6540265|
401|912172872|41.1120222|1.2545060|87.1204193|748.5779200|
402|1030655256|41.1118427|1.2541738|87.1546674|748.5437728|
403|1030655380|41.1116618|1.2538585|87.1878694|748.5107552|
404|46911086|41.1114226|1.2534732|87.2296954|748.4693610|
405|46911097|41.1112735|1.2532485|87.2547801|748.4446667|Tarragona
406|912172977|41.1104781|1.2520195|87.3905151|748.3107602|
407|912172948|41.1103856|1.2518731|87.4065222|748.2949387|
408|1030655350|41.1102467|1.2516520|87.4306401|748.2710905|
409|1030655266|41.1101692|1.2515328|87.4438307|748.2580824|
410|954842742|41.1101131|1.2514338|87.4542089|748.2477556|
411|954843584|41.1100177|1.2512505|87.4728733|748.2291238|
412|1030655328|41.1099427|1.2510951|87.4883347|748.2136670|
413|1030655241|41.1098935|1.2509758|87.4997289|748.2022841|
414|954842869|41.1098545|1.2508563|87.5106394|748.1914752|
415|1030655276|41.1098049|1.2506933|87.5253672|748.1769391|
416|262160337|41.1097632|1.2505353|87.5393931|748.1632169|
417|1030655376|41.1097225|1.2503013|87.5595132|748.1441087|
418|954842818|41.1096954|1.2500677|87.5793148|748.1258138|
419|1060085571|41.1096903|1.2498688|87.5959883|748.1112733|
420|1030655264|41.1097181|1.2498722|87.5990926|748.1131205|
421|995925810|41.1097802|1.2498797|87.6060264|748.1172399|
422|995925537|41.1098428|1.2499028|87.6132512|748.1225055|
423|995925456|41.1098863|1.2499651|87.6203673|748.1294770|
424|995925700|41.1099150|1.2500853|87.6309312|748.1397418|
425|819190327|41.1099251|1.2499653|87.6410473|748.1317296|
426|995925791|41.1099679|1.2497382|87.6606599|748.1179330|
427|819190504|41.1099806|1.2496708|87.6664806|748.1138383|
428|819190280|41.1100143|1.2495940|87.6739265|748.1102818|
429|819190457|41.1100650|1.2495556|87.6804174|748.1104564|
430|819190474|41.1101060|1.2495268|87.6855756|748.1107591|
431|819190406|41.1102169|1.2495460|87.6980115|748.1185323|
432|891619038|41.1103986|1.2496072|87.7188561|748.1333983|
433|819190392|41.1104583|1.2492882|87.7463937|748.1139964|
434|819190459|41.1105173|1.2489423|87.7761062|748.0926282|
435|819190364|41.1106683|1.2481169|87.8472666|748.0422305|
436|819190346|41.1108063|1.2473626|87.9122972|747.9961780|
437|819190350|41.1109807|1.2463603|87.9984786|747.9344715|
438|819190437|41.1110878|1.2457452|88.0513689|747.8966099|
439|819190412|41.1111983|1.2451150|88.1055768|747.8578656|
440|819190361|41.1113324|1.2444144|88.1661361|747.8154458|
441|819190264|41.1113788|1.2441731|88.1869998|747.8008486|
442|819190484|41.1116816|1.2442580|88.2214127|747.8244118|
