step|id|lat|lon|g|h|name
268|374304785|41.2393698|1.8064476|37.5701296|795.5401871|
269|374292155|41.2393943|1.8051790|37.6762377|795.4497333|
270|46920581|41.2392232|1.8037712|37.7954778|795.3383173|
271|374311239|41.2388899|1.8025319|37.9055297|795.2300649|
272|374310349|41.2382419|1.8007502|38.0710173|795.0650316|
273|374332822|41.2380312|1.8001977|38.1228163|795.0133116|
274|46920591|41.2353073|1.7929910|38.7972611|794.3400385|
275|663771881|41.2349796|1.7924377|38.8561542|794.2817412|
276|663771880|41.2347749|1.7920922|38.8929341|794.2453342|
277|46920574|41.2311416|1.7859991|39.5431887|793.6019668|
278|420376551|41.2296802|1.7838267|39.7869301|793.3633327|
279|420376552|41.2286834|1.7821968|39.9626121|793.1898407|
280|46920562|41.2258914|1.7778583|40.4401341|792.7203050|
281|420433401|41.2239160|1.7746111|40.7894188|792.3752357|
282|46920551|41.2228643|1.7725598|40.9970451|792.1681736|
283|420433399|41.2217673|1.7689322|41.3240468|791.8444793|
284|504894368|41.2204310|1.7636046|41.7937573|791.3844029|
285|504894355|41.2200013|1.7614004|41.9842052|791.2009209|
286|46920545|41.2198824|1.7603587|42.0723296|791.1189001|
287|1300507865|41.2198442|1.7594596|42.1476496|791.0516992|
288|1300507870|41.2198529|1.7585627|42.2226719|790.9872736|
289|504894339|41.2199458|1.7567448|42.3750703|790.8608947|
290|504894340|41.2200972|1.7551684|42.5079894|790.7552641|
291|46920537|41.2201656|1.7537495|42.6269082|790.6564099|
292|504894329|41.2199610|1.7514788|42.8181852|790.4807039|
293|336906614|41.2187679|1.7453772|43.3454849|789.9727003|
294|1134704593|41.2186272|1.7436745|43.4887569|789.8416735|
295|46920525|41.2186572|1.7423987|43.5955180|789.7510614|
296|1134704682|41.2188198|1.7408363|43.7274432|789.6471285|
297|634581243|41.2193572|1.7378103|43.9874974|789.4582922|
298|46920511|41.2201420|1.7339657|44.3206885|789.2241439|
299|633689808|41.2202318|1.7330504|44.3978917|789.1629867|
300|632209935|41.2200820|1.7312392|44.5502916|789.0236662|Vilanova i la Geltrú
301|939097568|41.2179757|1.7233969|45.2467845|788.3389379|
302|46920492|41.2177806|1.7228865|45.2946712|788.2911289|
303|634581141|41.2174174|1.7221389|45.3691101|788.2167698|
304|634581137|41.2164907|1.7204292|45.5453725|788.0413402|
305|634581113|41.2139000|1.7165033|45.9822035|787.6126181|
306|46920484|41.2125629|1.7144151|46.2115856|787.3868644|
307|634581072|41.2101900|1.7107140|46.6183655|786.9865666|
308|46920461|41.2090482|1.7089291|46.8143585|786.7936590|
309|634581068|41.2087828|1.7082331|46.8796333|786.7284936|
310|1299717969|41.2085592|1.7075866|46.9391568|786.6692447|
311|634581067|41.2083799|1.7069070|46.9994025|786.6100801|
312|634581070|41.2082069|1.7057530|47.0978374|786.5169686|
313|46920444|41.2082485|1.7001136|47.5696195|786.1116115|
314|46920427|41.2082729|1.6978263|47.7609809|785.9476485|
315|634581063|41.2081687|1.6959327|47.9198117|785.8049531|
316|634581064|41.2079338|1.6939256|48.0897340|785.6467428|
317|634581065|41.2077006|1.6921429|48.2411029|785.5048499|
318|796751037|41.2054720|1.6820747|49.1190695|784.6524591|
319|796751049|41.2052925|1.6812348|49.1921136|784.5817137|
320|46920419|41.2041305|1.6756986|49.6729503|784.1165934|Cubelles
321|957147045|41.2034603|1.6727119|49.9336937|783.8632464|
322|957147044|41.2031583|1.6713483|50.0526130|783.7478040|
323|46920413|41.2009844|1.6614859|50.9124016|782.9134648|
324|367656942|41.1990102|1.6524164|51.7023147|782.1476515|
325|46920404|41.1976924|1.6463626|52.2295872|781.6365033|
326|1489169407|41.1959918|1.6388650|52.8847834|780.9996278|
327|1489169400|41.1951775|1.6347349|53.2420160|780.6557002|
328|46920389|41.1947853|1.6320800|53.4683949|780.4420051|Cunit
329|46920379|41.1934402|1.6167791|54.7573627|779.2621238|
330|1066621412|41.1923221|1.6042710|55.8113218|778.2968636|Segur de Calafell
331|46920376|41.1919269|1.6009738|56.0906921|778.0367956|
332|46920344|41.1905818|1.5866819|57.2958966|776.9304754|
333|540031213|41.1895766|1.5746488|58.3089799|776.0064761|
334|540031211|41.1895293|1.5740826|58.3566495|775.9630051|
335|46920333|41.1891956|1.5700311|58.6976968|775.6522304|Calafell
336|540031157|41.1888910|1.5664066|59.0028756|775.3738916|
337|540031155|41.1888613|1.5660485|59.0330225|775.3464154|
338|46920324|41.1885641|1.5624695|59.3343280|775.0717991|
339|46920312|41.1885752|1.5541793|60.0280474|774.4754126|
340|46920307|41.1885641|1.5436377|60.9101623|773.7159152|
341|46920293|41.1868143|1.5318587|61.9148546|772.7689757|
342|619499719|41.1865948|1.5297382|62.0939724|772.6039454|
343|892728793|41.1860233|1.5257439|62.4342115|772.2841270|Sant Vicenç de Calders
344|46920282|41.1854925|1.5221115|62.7438586|771.9926735|
345|619499715|41.1848822|1.5204277|62.9002553|771.8368759|
346|619499713|41.1840265|1.5192528|63.0370780|771.7037381|
347|619499710|41.1816448|1.5168082|63.3717265|771.3925588|
348|46920276|41.1791482|1.5135405|63.7614115|771.0156422|
349|46919904|41.1761217|1.5029476|64.7096904|770.0816061|
350|46919896|41.1729270|1.4908414|65.7834126|769.0291815|
351|46919508|41.1702857|1.4809356|66.6630194|768.1665262|
352|46919499|41.1668851|1.4687262|67.7527155|767.0950394|
353|795963086|41.1630108|1.4538166|69.0730499|765.8024957|
354|795962816|41.1629804|1.4536995|69.0834190|765.7923460|
355|46911473|41.1625492|1.4520401|69.2303732|765.6484940|
356|1066621668|41.1617003|1.4496470|69.4518315|765.4280968|
357|1066621666|41.1610853|1.4480482|69.6021318|765.2781231|
358|46911470|41.1602343|1.4461765|69.7851777|765.0950795|
359|46911466|41.1566173|1.4382133|70.5637640|764.3165009|
360|46911457|41.1522456|1.4286292|71.5019346|763.3783484|
361|46911448|41.1467911|1.4170544|72.6452226|762.2353033|
362|46911442|41.1439077|1.4104224|73.2864600|761.5941387|
363|271498120|41.1428518|1.4062594|73.6542989|761.2346838|Torredembarra
364|46911440|41.1421538|1.4026802|73.9639009|760.9376185|
365|46911436|41.1393337|1.3881075|75.2238707|759.7294754|
366|1308922868|41.1383049|1.3832900|75.6432078|759.3246062|
367|46911433|41.1377278|1.3800526|75.9218112|759.0590721|
368|1208534753|41.1367908|1.3752416|76.3379616|758.6599491|
369|1208534775|41.1367253|1.3748150|76.3744223|758.6255648|
370|46911424|41.1365621|1.3733190|76.5010132|758.5087914|Altafulla
371|1208534862|41.1364843|1.3721039|76.6031398|758.4170792|
372|1208534837|41.1364674|1.3714304|76.6595740|758.3677470|
373|1208534866|41.1364463|1.3701731|76.7648938|758.2762540|
374|46911418|41.1367254|1.3675939|76.9831090|758.1070326|
375|46911408|41.1375846|1.3607201|77.5666297|757.6627978|
376|46911399|41.1387705|1.3527967|78.2431407|757.1622224|
377|1088337416|41.1388544|1.3521468|78.2983590|757.1204111|
378|1088337462|41.1389071|1.3516098|78.3437091|757.0849111|
379|1088337559|41.1389344|1.3504669|78.4394668|757.0044912|
380|1088337543|41.1389069|1.3495196|78.5188552|756.9349615|
381|1088337614|41.1388153|1.3485636|78.5995587|756.8611316|
382|1088337394|41.1386725|1.3476082|78.6811272|756.7844078|
383|46911392|41.1384721|1.3466935|78.7609025|756.7072985|
384|46911385|41.1377278|1.3441084|78.9926693|756.4791632|
385|46911378|41.1352894|1.3364730|79.6872124|755.7915628|
386|46911324|41.1339855|1.3321107|80.0802656|755.4038439|
387|46911319|41.1323840|1.3272463|80.5248798|754.9630265|
388|1088337795|41.1318673|1.3252063|80.7051344|754.7870605|
389|1088337670|41.1315428|1.3235009|80.8524522|754.6461321|
390|46911310|41.1313598|1.3221113|80.9705999|754.5359810|
391|46911201|41.1308296|1.3156872|81.5118563|754.0449506|
392|46911193|41.1305994|1.3092415|82.0523110|753.5697169|
393|46911185|41.1303692|1.3052705|82.3858798|753.2719041|
394|46911175|41.1293333|1.2994579|82.8861516|752.7957834|
395|408186712|41.1277038|1.2956993|83.2493775|752.4326472|
396|46911169|41.1263092|1.2917695|83.6132299|752.0707713|
397|46911161|41.1248444|1.2876601|83.9940247|751.6919820|
398|46911154|41.1232375|1.2840048|84.3485228|751.3375319|
399|46911148|41.1220080|1.2808121|84.6488736|751.0379639|
400|822145092|41.1206530|1.2772390|84.9839595|750.7039098|
401|46911143|41.1206006|1.2771123|84.9960669|750.6918135|
402|46911136|41.1190705|1.2731441|85.3694839|750.3193604|
403|46911128|41.1179055|1.2700671|85.6579621|750.0317889|
404|46911123|41.1169389|1.2676352|85.8882973|749.8018626|
405|46911118|41.1159608|1.2646957|86.1574921|749.5349125|
406|46911111|41.1149617|1.2615040|86.4470309|749.2486869|
407|46911105|41.1139584|1.2586395|86.7116663|748.9856546|
408|1254685684|41.1130562|1.2566063|86.9093454|748.7879925|
409|46911089|41.1127136|1.2558342|86.9844134|748.7129310|
410|1030655370|41.1124137|1.2552533|87.0434083|748.6540265|
411|912172872|41.1120222|1.2545060|87.1196623|748.5779200|
412|1030655256|41.1118427|1.2541738|87.1539104|748.5437728|
413|1030655380|41.1116618|1.2538585|87.1871124|748.5107552|
414|46911086|41.1114226|1.2534732|87.2289384|748.4693610|
415|46911097|41.1112735|1.2532485|87.2540232|748.4446667|Tarragona
416|912172977|41.1104781|1.2520195|87.3897581|748.3107602|
417|912172948|41.1103856|1.2518731|87.4057652|748.2949387|
418|1030655350|41.1102467|1.2516520|87.4298831|748.2710905|
419|1030655266|41.1101692|1.2515328|87.4430737|748.2580824|
420|954842742|41.1101131|1.2514338|87.4534519|748.2477556|
421|954843584|41.1100177|1.2512505|87.4721163|748.2291238|
422|1030655328|41.1099427|1.2510951|87.4875777|748.2136670|
423|1030655241|41.1098935|1.2509758|87.4989719|748.2022841|
424|954842869|41.1098545|1.2508563|87.5098824|748.1914752|
425|1030655276|41.1098049|1.2506933|87.5246102|748.1769391|
426|262160337|41.1097632|1.2505353|87.5386361|748.1632169|
427|1030655376|41.1097225|1.2503013|87.5587562|748.1441087|
428|954842818|41.1096954|1.2500677|87.5785578|748.1258138|
429|1060085571|41.1096903|1.2498688|87.5952313|748.1112733|
430|1030655264|41.1097181|1.2498722|87.5983356|748.1131205|
431|995925810|41.1097802|1.2498797|87.6052694|748.1172399|
432|995925537|41.1098428|1.2499028|87.6124942|748.1225055|
433|995925456|41.1098863|1.2499651|87.6196103|748.1294770|
434|995925700|41.1099150|1.2500853|87.6301742|748.1397418|
435|819190327|41.1099251|1.2499653|87.6402903|748.1317296|
436|995925791|41.1099679|1.2497382|87.6599029|748.1179330|
437|819190504|41.1099806|1.2496708|87.6657236|748.1138383|
438|819190280|41.1100143|1.2495940|87.6731695|748.1102818|
439|819190457|41.1100650|1.2495556|87.6796604|748.1104564|
440|819190474|41.1101060|1.2495268|87.6848186|748.1107591|
441|819190406|41.1102169|1.2495460|87.6972546|748.1185323|
