step|id|lat|lon|g|h|name
272|206245828|41.2901036|2.0110750|18.5727737|813.1822173|
273|206245778|41.2899811|2.0108090|18.5988401|813.1561645|
274|206245779|41.2898521|2.0105858|18.6223670|813.1328617|
275|206245780|41.2897425|2.0104227|18.6406485|813.1149898|
276|206245922|41.2895941|2.0102167|18.6644923|813.0918685|
277|206245923|41.2894329|2.0099592|18.6924950|813.0643037|
278|206245924|41.2893104|2.0097275|18.7161656|813.0407412|
279|206245925|41.2891878|2.0094443|18.7434733|813.0134339|
280|206245598|41.2891363|2.0093069|18.7563022|813.0006243|
281|206245597|41.2890285|2.0088746|18.7943583|812.9633052|
282|206245532|41.2889637|2.0085438|18.8229207|812.9357216|
283|493876461|41.2889423|2.0085502|18.8253596|812.9350089|
284|206245531|41.2889064|2.0085472|18.8293594|812.9328160|
285|493876460|41.2888868|2.0085381|18.8316676|812.9310770|
286|493876459|41.2888574|2.0085106|18.8356634|812.9274628|
287|206245530|41.2888369|2.0084714|18.8396538|812.9234887|
288|493876458|41.2888296|2.0084427|18.8421854|812.9210033|
289|493876457|41.2888281|2.0083949|18.8461826|812.9174501|
290|206245529|41.2888391|2.0083493|18.8501840|812.9147444|
291|206245510|41.2888739|2.0082983|18.8559400|812.9129560|
292|206245507|41.2885752|2.0074873|18.9314024|812.8376378|
293|206245506|41.2882785|2.0067921|18.9982030|812.7708372|
294|206245505|41.2878722|2.0060196|19.0769876|812.6923937|
295|206245504|41.2876013|2.0054875|19.1306897|812.6388545|
296|206245503|41.2873691|2.0050755|19.1737204|812.5961645|
297|206245502|41.2871757|2.0048437|19.2026613|812.5686932|
298|206245501|41.2869048|2.0044832|19.2452600|812.5276133|
299|206245481|41.2865823|2.0040369|19.2969950|812.4774645|
300|206245471|41.2863888|2.0035992|19.3394265|812.4350373|
301|206245470|41.2860019|2.0025864|19.4343583|812.3402115|
302|206245469|41.2856858|2.0017281|19.5142238|812.2604990|
303|1327106002|41.2851976|2.0005085|19.6296853|812.1450832|
304|206245445|41.2850947|2.0002517|19.6540025|812.1207754|
305|305945277|41.2849589|1.9999653|19.6822988|812.0925080|
306|206245409|41.2849517|1.9997565|19.6997637|812.0769511|
307|493876431|41.2849675|1.9996866|19.7058628|812.0727451|
308|206245410|41.2849628|1.9996059|19.7126260|812.0666270|
309|206245411|41.2849236|1.9995152|19.7213686|812.0578845|
310|210365282|41.2855814|1.9986586|19.8237055|812.0318904|
311|210365283|41.2861877|1.9978690|19.9180337|812.0079388|
312|210367431|41.2865360|1.9975171|19.9666595|812.0015674|
313|210367432|41.2872067|1.9966845|20.0686471|811.9780585|
314|210367433|41.2875098|1.9963069|20.1148129|811.9673421|
315|210368733|41.2874389|1.9962382|20.1245650|811.9584508|
316|210380890|41.2873035|1.9959721|20.1514164|811.9316790|
317|210388349|41.2863489|1.9946332|20.3056306|811.7819217|
318|210382551|41.2861361|1.9943499|20.3391002|811.7496387|
319|210382816|41.2860394|1.9942212|20.3543073|811.7349714|
320|210387366|41.2858330|1.9939208|20.3883181|811.7017996|
321|210386957|41.2841883|1.9916463|20.6520683|811.4461248|
322|210383798|41.2839561|1.9913545|20.6875807|811.4121565|
323|210383858|41.2838787|1.9912257|20.7013609|811.3985446|
324|210386249|41.2836981|1.9909425|20.7323970|811.3680418|
325|210318016|41.2825243|1.9893374|20.9195432|811.1868892|
326|307449487|41.2825226|1.9892248|20.9289539|811.1786213|
327|210307848|41.2824340|1.9892259|20.9388062|811.1738229|
328|210323905|41.2823372|1.9890628|20.9561726|811.1566527|
329|210323906|41.2818212|1.9883761|21.0373181|811.0783903|
330|210323907|41.2818083|1.9882302|21.0495936|811.0670880|
331|215680959|41.2818716|1.9881003|21.0625304|811.0611427|
332|210323909|41.2818885|1.9879935|21.0716503|811.0543199|
333|206943942|41.2819768|1.9879203|21.0832182|811.0538676|
334|206943944|41.2821346|1.9877697|21.1048108|811.0516236|
335|206943945|41.2823323|1.9875036|21.1360785|811.0431928|
336|206943946|41.2824290|1.9872804|21.1576065|811.0323153|
337|206943947|41.2825005|1.9870724|21.1767189|811.0211539|
338|206943949|41.2824924|1.9868938|21.1916698|811.0077431|
339|970923384|41.2824682|1.9867833|21.2012872|810.9983891|
340|206943950|41.2824036|1.9866732|21.2129592|810.9868391|
341|970923236|41.2822819|1.9866024|21.2277283|810.9749974|
342|206943951|41.2821757|1.9865784|21.2397063|810.9674065|
343|206943952|41.2820814|1.9865686|21.2502239|810.9615020|
344|210309667|41.2819244|1.9863934|21.2730074|810.9401378|
345|210309668|41.2817309|1.9859900|21.3129972|810.9001979|
346|210309671|41.2815374|1.9855094|21.3585570|810.8546538|
347|210307822|41.2814600|1.9853120|21.3771621|810.8360616|
348|307449666|41.2813938|1.9852765|21.3850985|810.8298389|
349|210347110|41.2814213|1.9852004|21.3921545|810.8258290|
350|210351970|41.2805570|1.9832005|21.5849325|810.6330524|
351|210351971|41.2804925|1.9830546|21.5990773|810.6189089|
352|210351972|41.2800797|1.9820075|21.6978841|810.5201627|
353|210351973|41.2798991|1.9817414|21.7278460|810.4908993|
354|210351974|41.2797056|1.9814925|21.7577715|810.4621741|
355|210352999|41.2795121|1.9816556|21.7832411|810.4633578|
356|210353000|41.2792605|1.9817843|21.8132136|810.4588456|
357|210353002|41.2791638|1.9818272|21.8245480|810.4566351|
358|210362044|41.2790283|1.9812865|21.8721768|810.4099204|
359|633406620|41.2788878|1.9807839|21.9169875|810.3656963|
360|210362043|41.2788219|1.9805484|21.9379868|810.3449708|
361|210362041|41.2786671|1.9799991|21.9870097|810.2965690|
362|210362039|41.2785704|1.9797587|22.0097952|810.2737916|
363|210362038|41.2784530|1.9795859|22.0292612|810.2547818|
364|441938705|41.2783721|1.9794742|22.0422246|810.2422176|
365|215198323|41.2782789|1.9793456|22.0571539|810.2277491|
366|215198321|41.2781370|1.9791568|22.0794670|810.2062285|
367|215198317|41.2780854|1.9790624|22.0892215|810.1965337|
368|215201058|41.2778080|1.9785302|22.1433447|810.1426213|
369|215198313|41.2774274|1.9780066|22.2042178|810.0836499|
370|825340786|41.2772814|1.9778188|22.2267976|810.0619760|
371|215198612|41.2764534|1.9767535|22.3548676|809.9390407|
372|243558080|41.2753986|1.9753799|22.5189802|809.7812340|
373|215198310|41.2749440|1.9747966|22.5892038|809.7138536|
374|215198307|41.2747892|1.9746678|22.6095051|809.6959790|
375|215198305|41.2746537|1.9746678|22.6245720|809.6885187|
376|215198303|41.2745312|1.9747193|22.6388571|809.6855136|
377|215195893|41.2743570|1.9748395|22.6606770|809.6846506|
378|215195892|41.2742344|1.9745563|22.6879894|809.6573385|
379|215195891|41.2741814|1.9745166|22.6947524|809.6515382|
380|215195890|41.2739127|1.9746178|22.7258044|809.6440942|
381|633400035|41.2738577|1.9746315|22.7320264|809.6420613|
382|209149373|41.2734938|1.9735532|22.8308083|809.5437330|
383|209149374|41.2729455|1.9721627|22.9620365|809.4125840|
384|209149376|41.2726036|1.9714160|23.0351081|809.3395436|
385|209149378|41.2721714|1.9706521|23.1150159|809.2602827|
386|209149380|41.2717585|1.9700513|23.1830529|809.1939269|
387|209149381|41.2712296|1.9693389|23.2667396|809.1130817|
388|209149382|41.2706877|1.9686093|23.3524651|809.0302718|
389|209149383|41.2701200|1.9678454|23.4422465|808.9435510|
390|209149385|41.2696942|1.9670815|23.5217303|808.8646410|
391|211175134|41.2695366|1.9667424|23.5550513|808.8313415|
392|209149387|41.2690684|1.9658542|23.6457200|808.7410708|
393|209149388|41.2687007|1.9649444|23.7320535|808.6547633|
394|209149390|41.2683330|1.9638200|23.8345368|808.5528719|
395|209149391|41.2681265|1.9629445|23.9112270|808.4779288|
396|209149392|41.2678169|1.9614510|24.0407107|808.3524344|
397|209149393|41.2676362|1.9600692|24.1579338|808.2421496|
398|279746477|41.2666961|1.9515048|24.8813288|807.5685676|
399|279746478|41.2657667|1.9431449|25.5876505|806.9105207|
400|321826112|41.2656184|1.9417029|25.7092967|806.7976865|
401|321826132|41.2655668|1.9413081|25.7427896|806.7661880|
402|321826051|41.2651345|1.9378234|26.0379848|806.4894519|
403|321826064|41.2650184|1.9369393|26.1129984|806.4188896|
404|279746479|41.2648184|1.9359952|26.1949818|806.3393449|
405|475231377|41.2640900|1.9335067|26.4181898|806.1185750|
406|475231379|41.2631505|1.9303520|26.7018107|805.8378142|
407|321825741|41.2630022|1.9297770|26.7526218|805.7879067|
408|279746480|41.2626997|1.9284743|26.8665842|805.6766867|
409|279746481|41.2625227|1.9223777|27.3765462|805.2245977|
410|529677968|41.2623917|1.9211531|27.4799355|805.1285261|
411|529677967|41.2621071|1.9199465|27.5856377|805.0252768|
412|529677965|41.2617159|1.9187951|27.6912521|804.9201429|
413|529677962|41.2607456|1.9167556|27.8930003|804.7185927|
414|529677960|41.2595680|1.9113819|28.3608730|804.2637333|
415|528908122|41.2592559|1.9047289|28.9180706|803.7639683|
416|279746482|41.2590540|1.9036757|29.0089240|803.6764276|
417|528908118|41.2586480|1.9026498|29.1058358|803.5795786|
418|279746483|41.2581707|1.9017165|29.2001918|803.4855006|
419|528908123|41.2569695|1.9003690|29.3749138|803.3213490|
420|279746484|41.2565568|1.8999061|29.4349404|803.2649560|
421|386775304|41.2538143|1.8942691|29.9962284|802.7044812|
422|1125509489|41.2535968|1.8939555|30.0318959|802.6697093|
423|1125509603|41.2533969|1.8937000|30.0627225|802.6401244|
424|529677953|41.2531882|1.8934410|30.0944609|802.6097990|
425|1125509530|41.2529172|1.8931838|30.1314791|802.5761590|
426|279746485|41.2526328|1.8929420|30.1690113|802.5428951|
427|1125509555|41.2523628|1.8927567|30.2027947|802.5145255|
428|1125509452|41.2520740|1.8925680|30.2385731|802.4848701|
429|529677948|41.2515064|1.8921876|30.3092463|802.4258958|
430|1125509476|41.2512900|1.8920072|30.3376444|802.4008464|
431|529677951|41.2510797|1.8918067|30.3664156|802.3746765|
432|1125509608|41.2508400|1.8915407|30.4011274|802.3421303|
433|279746486|41.2506106|1.8912381|30.4370526|802.3074989|
434|1125509512|41.2503732|1.8908975|30.4758806|802.2696688|
435|279746487|41.2501631|1.8904881|30.5173198|802.2283575|
436|529677936|41.2502853|1.8704153|32.1954706|800.7796668|
437|529677943|41.2501187|1.8686821|32.3415465|800.6448123|
438|529677939|41.2500256|1.8680889|32.3922074|800.5966590|
439|279746488|41.2497735|1.8669367|32.4925284|800.4991795|
440|529677932|41.2493250|1.8656857|32.6083955|800.3836544|
441|279746489|41.2487265|1.8645482|32.7244663|800.2680408|
442|529677929|41.2479903|1.8635700|32.8401787|800.1563400|
443|529677926|41.2471540|1.8627358|32.9564179|800.0495289|
444|529677922|41.2459818|1.8618359|33.1069162|799.9193438|
445|529677924|41.2454305|1.8613094|33.1823850|799.8506324|
446|279746490|41.2449340|1.8607015|33.2574257|799.7790573|
447|529677915|41.2444104|1.8596297|33.3642893|799.6723528|
448|279746491|41.2440635|1.8582497|33.4859457|799.5530973|
